#Number;#Prov;#Name;#Region;#Area;#Seazone;#Terrain;#Port;#Culture;#Income;#duchy;#kingdom;#muslim_duchy;#muslim_kingdom;#papal_duchy;City XPos;City YPos;Army XPos;ArmyYPos;PortXPos;Port YPos;Beach XPos;Beach YPos;Terrain x;Terrain Y;Terrain variant;Terrain x;Terrain Y;Terrain variant;Terrain x;Terrain Y;Terrain variant;Terrain x;Terrain Y;Terrain variant;Fill coord X;Fill coord Y;;;;;;;;;;;;;;;;
10;PROV10;Mide;Britain;Eire;0;Plains;0;irish;2;MEAT;IREL;NONE;NONE;NONE;1841;1647;1857;1686;1841;1647;1812;1689;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;1867;1623;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
11;PROV11;Dublin;Britain;Eire;907;Plains;0;irish;4;MEAT;IREL;NONE;NONE;NONE;1948;1680;1987;1736;2008;1668;1947;1600;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;1941;1615;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
12;PROV12;Osraige;Britain;Eire;0;Plains;4;irish;2;LEIN;IREL;NONE;NONE;NONE;1855;1781;1821;1828;1855;1792;1903;1783;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;1863;1770;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
13;PROV13;Tuadmumu;Britain;Eire;996;Plains;0;irish;3;MUNS;IREL;NONE;NONE;NONE;1741;1782;1754;1842;1623;1773;1687;1796;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;1732;1755;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
14;PROV14;Desmumu;Britain;Eire;996;Hills;0;irish;3;MUNS;IREL;NONE;NONE;NONE;1693;1924;1627;1905;1768;1985;1747;1942;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;1725;1906;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
15;PROV15;Urmumu;Britain;Eire;906;Plains;0;irish;3;MUNS;IREL;NONE;NONE;NONE;1864;1884;1905;1903;1900;1946;1871;1933;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;1867;1874;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
16;PROV16;Laigin;Britain;Eire;906;Plains;0;irish;2;LEIN;IREL;NONE;NONE;NONE;1951;1834;1939;1837;1988;1883;2002;1794;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;1954;1820;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
17;PROV17;Hereford;Britain;South_England;0;Forest;11;saxon;3;MADA;ENGL;NONE;NONE;NONE;2342;1905;2361;1898;2342;1905;2343;1906;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;2347;1906;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
18;PROV18;Dyfed;Britain;Wales;906;Plains;11;welsh;4;DEHE;WALE;NONE;NONE;NONE;2164;1973;2183;1941;2114;2021;2183;1995;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;2185;1958;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
19;PROV19;Glamorgan;Britain;Wales;906;Hills;11;welsh;3;DEHE;WALE;NONE;NONE;NONE;2248;1975;2271;1965;2248;1975;2248;1976;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;2255;1970;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
20;PROV20;Gwent;Britain;Wales;906;Forest;0;welsh;3;DEHE;WALE;NONE;NONE;NONE;2329;1986;2349;1985;2312;2032;2328;1981;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;2312;1970;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
21;PROV21;Gloucester;Britain;South_England;906;Plains;27;saxon;2;WARW;ENGL;NONE;NONE;NONE;2413;1954;2434;1935;2413;1954;2410;1949;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;2426;1947;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
22;PROV22;Oxford;Britain;South_England;0;Plains;0;saxon;4;OXFO;ENGL;NONE;NONE;NONE;2475;1963;2470;2006;2475;1963;2467;1962;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;2475;1989;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
23;PROV23;Salisbury;Britain;South_England;0;Plains;0;saxon;3;GLOU;ENGL;NONE;NONE;NONE;2522;2046;2561;2057;2522;2046;2485;2045;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;2527;2035;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
24;PROV24;Surrey;Britain;South_England;0;Plains;23;saxon;3;SUSS;ENGL;NONE;NONE;NONE;2641;2046;2607;2060;2638;2051;2678;2032;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;2636;2033;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
25;PROV25;Sussex;Britain;South_England;0;Plains;0;saxon;4;SUSS;ENGL;NONE;NONE;NONE;2653;2103;2655;2101;2655;2101;2683;2102;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;2649;2101;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
26;PROV26;Hampshire;Britain;South_England;904;Plains;27;saxon;4;HAMP;ENGL;NONE;NONE;NONE;2533;2112;2493;2109;2537;2165;2575;2114;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;2508;2096;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
27;PROV27;Dorset;Britain;South_England;904;Plains;0;saxon;3;HAMP;ENGL;NONE;NONE;NONE;2409;2134;2436;2136;2428;2205;2388;2141;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;2412;2103;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
28;PROV28;Somerset;Britain;South_England;906;Plains;23;saxon;3;HAMP;ENGL;NONE;NONE;NONE;2353;2082;2353;2082;2353;2082;2382;2061;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;2350;2076;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
29;PROV29;Devon;Britain;South_England;906;Hills;30;saxon;1;CORN;ENGL;NONE;NONE;NONE;2238;2092;2280;2113;2158;2066;2247;2091;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;2227;2073;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
30;PROV30;Exeter;Britain;South_England;905;Hills;0;saxon;2;CORN;ENGL;NONE;NONE;NONE;2250;2188;2208;2184;2227;2249;2279;2175;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;2223;2162;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
31;PROV31;Cornwall;Britain;South_England;905;Plains;30;celtic;2;CORN;ENGL;NONE;NONE;NONE;2132;2216;2056;2264;2038;2215;2100;2226;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;2147;2185;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
32;PROV32;Bristol;Britain;South_England;906;Plains;30;saxon;3;GLOU;ENGL;NONE;NONE;NONE;2407;2027;2416;2052;2407;2027;2435;2033;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;2413;2004;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
33;PROV33;Faereyar;Scandinavia;Iceland;909;Hills;0;norwegian;1;ORKN;MANN;NONE;NONE;NONE;1707;309;1707;309;1758;315;1707;309;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;1708;260;1737;246;1699;330;1691;383;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
34;PROV34;Shetland;Scandinavia;Iceland;877;Hills;0;norwegian;1;ORKN;MANN;NONE;NONE;NONE;2420;397;2458;431;2508;439;2472;458;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;2461;440;2468;402;2483;372;2480;372;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
35;PROV35;Western Isles;Britain;Scotland;879;Hills;0;norwegian;2;WEIS;MANN;NONE;NONE;NONE;2113;759;2091;828;2046;818;2067;843;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;2084;815;2020;879;2011;930;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
36;PROV36;Orkney;Britain;Scotland;879;Hills;33;norwegian;2;ORKN;MANN;NONE;NONE;NONE;2306;720;2325;730;2325;730;2327;730;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;2314;721;2328;707;2338;748;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
37;PROV37;Caithness;Britain;Scotland;879;Hills;0;norwegian;1;MARA;MANN;NONE;NONE;NONE;2252;794;2227;833;2285;880;2294;808;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;2247;800;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
38;PROV38;Sutherland;Britain;Scotland;879;Hills;0;scottish;1;MARA;MANN;NONE;NONE;NONE;2172;877;2164;830;2060;904;2207;912;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;2182;875;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
39;PROV39;Ross;Britain;Scotland;879;Hills;0;scottish;2;WEIS;MANN;NONE;NONE;NONE;2099;963;2092;1011;2052;982;2141;944;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;2132;945;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
40;PROV40;Moray;Britain;Scotland;879;Mountain;0;scottish;3;MARA;SCOT;NONE;NONE;NONE;2154;1032;2212;998;2036;1071;2184;967;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;2189;974;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
41;PROV41;Buchan;Britain;Scotland;880;Hills;0;scottish;2;ATHO;SCOT;NONE;NONE;NONE;2276;1013;2307;986;2324;941;2261;1042;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;2286;1008;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
42;PROV42;Mar;Britain;Scotland;880;Hills;0;scottish;2;ATHO;SCOT;NONE;NONE;NONE;2386;1007;2391;959;2422;991;2370;1048;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;2371;1009;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
43;PROV43;Angus;Britain;Scotland;880;Hills;38;scottish;2;ATHO;SCOT;NONE;NONE;NONE;2313;1090;2288;1143;2394;1119;2330;1119;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;2297;1081;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
44;PROV44;Atholl;Britain;Scotland;880;Hills;0;scottish;4;ATHO;SCOT;NONE;NONE;NONE;2243;1168;2233;1159;2329;1191;2184;1104;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;2212;1085;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
45;PROV45;Argyll;Britain;Scotland;879;Hills;0;scottish;2;ARGY;SCOT;NONE;NONE;NONE;2139;1164;2131;1121;2070;1170;2150;1187;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;2133;1143;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
46;PROV46;Fife;Britain;Scotland;881;Hills;0;scottish;3;ATHO;SCOT;NONE;NONE;NONE;2249;1246;2243;1279;2354;1231;2268;1245;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;2252;1227;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
47;PROV47;Strathclyde;Britain;Scotland;907;Hills;0;scottish;2;ARGY;SCOT;NONE;NONE;NONE;2170;1278;2180;1246;2191;1264;2217;1298;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;2189;1264;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
48;PROV48;Lothian;Britain;Scotland;881;Plains;0;scottish;2;LOTH;SCOT;NONE;NONE;NONE;2270;1325;2294;1305;2281;1324;2277;1318;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;2280;1315;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
49;PROV49;Carrick;Britain;Scotland;907;Hills;44;scottish;2;GALL;SCOT;NONE;NONE;NONE;2157;1392;2200;1398;2126;1401;2144;1447;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;2184;1388;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
50;PROV50;Galloway;Britain;Scotland;907;Hills;0;norwegian;2;GALL;SCOT;NONE;NONE;NONE;2264;1416;2291;1400;2218;1466;2230;1425;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;2265;1421;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
51;PROV51;Berwick;Britain;Scotland;881;Hills;0;scottish;3;LOTH;SCOT;NONE;NONE;NONE;2341;1348;2344;1309;2417;1311;2379;1313;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;2348;1345;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
52;PROV52;Northumberland;Britain;North_England;881;Plains;0;saxon;3;CUMB;ENGL;NONE;NONE;NONE;2405;1456;2396;1492;2500;1433;2400;1377;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;2420;1463;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
53;PROV53;Cumberland;Britain;Scotland;907;Hills;0;norwegian;1;GALL;SCOT;NONE;NONE;NONE;2298;1486;2317;1449;2241;1514;2276;1533;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;2307;1469;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
54;PROV54;Isle of Man;Britain;Eire;907;Hills;0;norwegian;1;WEIS;MANN;NONE;NONE;NONE;2161;1537;2119;1594;2167;1597;2135;1571;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;2141;1557;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
55;PROV55;Westmorland;Britain;North_England;907;Hills;0;saxon;1;LANC;ENGL;NONE;NONE;NONE;2349;1580;2349;1548;2297;1594;2371;1611;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;2359;1585;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
56;PROV56;Durham;Britain;North_England;882;Plains;0;saxon;2;CUMB;ENGL;NONE;NONE;NONE;2452;1566;2443;1578;2546;1510;2499;1529;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;2460;1558;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
57;PROV57;York;Britain;North_England;882;Plains;0;danish;6;YORK;ENGL;NONE;NONE;NONE;2495;1619;2553;1612;2614;1607;2589;1658;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;2504;1615;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
58;PROV58;Lancaster;Britain;North_England;907;Hills;0;saxon;2;LANC;ENGL;NONE;NONE;NONE;2397;1695;2406;1647;2365;1698;2428;1666;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;2408;1669;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
59;PROV59;Chester;Britain;North_England;907;Plains;0;saxon;3;MADA;ENGL;NONE;NONE;NONE;2321;1710;2323;1691;2270;1637;2346;1715;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;2333;1694;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
60;PROV60;Perfeddwlad;Britain;Wales;0;Hills;55;welsh;2;GWYN;WALE;NONE;NONE;NONE;2239;1719;2249;1757;2234;1743;2214;1711;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;2243;1727;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
61;PROV61;Lincoln;Britain;North_England;882;Plains;55;saxon;4;YORK;ENGL;NONE;NONE;NONE;2605;1770;2624;1718;2658;1696;2619;1806;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;2604;1762;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
62;PROV62;Leicester;Britain;North_England;0;Plains;0;saxon;4;YORK;ENGL;NONE;NONE;NONE;2527;1761;2531;1709;2518;1763;2500;1784;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;2530;1778;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
63;PROV63;Derby;Britain;North_England;0;Plains;56;saxon;3;LANC;ENGL;NONE;NONE;NONE;2434;1760;2450;1795;2434;1760;2473;1728;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;2430;1753;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
64;PROV64;Gwynedd;Britain;Wales;906;Mountain;73;welsh;5;GWYN;WALE;NONE;NONE;NONE;2219;1855;2164;1743;2147;1778;2210;1810;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;2223;1868;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
65;PROV65;Powys;Britain;Wales;0;Hills;0;welsh;3;GWYN;WALE;NONE;NONE;NONE;2298;1802;2295;1836;2291;1807;2260;1794;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;2286;1786;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
66;PROV66;Shrewsbury;Britain;South_England;0;Plains;373;saxon;1;MADA;ENGL;NONE;NONE;NONE;2355;1814;2355;1814;2355;1814;2365;1809;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;2365;1805;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
67;PROV67;Warwick;Britain;South_England;0;Plains;65;saxon;3;WARW;ENGL;NONE;NONE;NONE;2420;1861;2450;1883;2420;1861;2416;1855;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;2429;1862;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
68;PROV68;Northampton;Britain;South_England;0;Plains;0;saxon;3;OXFO;ENGL;NONE;NONE;NONE;2546;1863;2546;1863;2546;1863;2509;1874;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;2527;1864;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
69;PROV69;Bedford;Britain;South_England;0;Plains;0;saxon;4;ESSX;ENGL;NONE;NONE;NONE;2577;1921;2541;1969;2598;1944;2595;1931;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;2565;1942;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
70;PROV70;Norfolk;Britain;South_England;883;Plains;0;saxon;5;NORF;ENGL;NONE;NONE;NONE;2718;1809;2668;1805;2803;1789;2788;1840;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;2746;1836;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
71;PROV71;Suffolk;Britain;South_England;883;Forest;0;saxon;5;NORF;ENGL;NONE;NONE;NONE;2711;1889;2656;1880;2793;1922;2767;1892;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;2718;1886;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
72;PROV72;Essex;Britain;South_England;883;Plains;0;saxon;9;ESSX;ENGL;NONE;NONE;NONE;2655;1970;2691;1982;2711;1980;2701;1947;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;2654;1960;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
73;PROV73;Kent;Britain;South_England;903;Plains;0;saxon;5;SUSS;ENGL;NONE;NONE;NONE;2766;2028;2716;2038;2794;2068;2736;2069;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;2728;2031;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
74;PROV74;Guines;France;Schelde;903;Plains;0;dutch;4;FLAN;FRAN;NONE;NONE;NONE;2916;2203;2944;2196;2868;2158;2871;2202;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;2930;2196;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
75;PROV75;Boulogne;France;Schelde;903;Plains;69;dutch;5;FLAN;FRAN;NONE;NONE;NONE;2907;2268;2931;2261;2825;2234;2954;2276;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;2912;2275;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
76;PROV76;Yperen;Netherlands;Schelde;903;Plains;69;dutch;6;FLAN;FRAN;NONE;NONE;NONE;2989;2215;3023;2222;2980;2162;3021;2213;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;3017;2234;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
77;PROV77;Artois;France;Schelde;0;Plains;69;frankish;6;FLAN;FRAN;NONE;NONE;NONE;3030;2304;3064;2298;3030;2304;3036;2296;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;3035;2301;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
78;PROV78;Brugge;Netherlands;Schelde;884;Plains;57;dutch;9;FLAN;FRAN;NONE;NONE;NONE;3042;2165;3095;2193;3037;2131;3095;2193;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;3065;2183;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
79;PROV79;Zeeland;Netherlands;Schelde;884;Plains;69;dutch;5;HAIN;U019;NONE;NONE;NONE;3143;2106;3182;2124;3113;2092;3209;2132;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;3157;2139;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
80;PROV80;Holland;Netherlands;nieder_rhein;884;Plains;70;dutch;5;HAIN;U019;NONE;NONE;NONE;3278;2041;3239;2035;3209;2018;3324;2027;-100;-100;0;-100;-100;0;-100;-100;0;-100;-100;0;3272;2046;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
